parking,name,owner,address,postCode,email,telephone,type,capacity,latitude,longitude,shape
https://velopark.ilabt.imec.be/data/Fietspunt-Turnhout_010,Fietspunt Leopoldstraat,Fietspunt Turnhout,Leopoldstraat 24,2300,info@fietspuntturnhout.be,0487 44 12 63,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,50,51.323092876213394,4.944597207941116,"POLYGON ((4.944522106088697 51.323151542744114, 4.944768869318068 51.323283961209086, 4.944916390813887 51.323175009335415, 4.94462671224028 51.323069409580086, 4.944522106088697 51.323151542744114))"
https://velopark.ilabt.imec.be/data/Fietspunt-Turnhout_013,Fietspunt Turnova,Fietspunt Turnhout,Otterstraat 39,2300,info@fietspuntturnhout.be,0484 95 04 07,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,305,51.322479387425204,4.9518713587895045,"POLYGON ((4.951865994371475 51.32245424426705, 4.951753341592849 51.32245927289978, 4.951756023801864 51.322538054740676, 4.951876723207533 51.32253134990842, 4.951865994371475 51.32245424426705))"
https://velopark.ilabt.imec.be/data/Fietspunt-Turnhout_011,Fietspunt stadspark,Fietspunt Turnhout,Papenbruggestraat 8,2300,info@fietspuntturnhout.be,0487 44 12 63,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,165,51.313178831066125,4.948591017164288,"POLYGON ((4.948540055193007 51.3132911597761, 4.948666119016707 51.313272717767916, 4.948615157045423 51.31317044831556, 4.948491775430738 51.313193920013305, 4.948540055193007 51.313291159775986))"
https://velopark.ilabt.imec.be/data/Stad-Nieuwpoort_Fietsstal001,Fietsstalling Oude Pastorie,Stad Nieuwpoort,Hemmestraat ,8620,info@nieuwpoort.be,058 22 44 20,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,51.10966886314728,2.7621552406344563,
https://velopark.ilabt.imec.be/data/stad-Turnhout_001,Korte Gasthuisstraat,stad Turnhout,Korte Gasthuisstraat 20,2300,meldpunt@turnhout.be,014 40 96 90,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleStand,18,51.321326140388265,4.945399921853095,"POLYGON ((4.945429426152257 51.3214074385495, 4.945420038420707 51.32138313292879, 4.9452322837896645 51.32140911479868, 4.945245694834739 51.32143677290216, 4.945429426152257 51.321407438549386))"
https://velopark.ilabt.imec.be/data/Fietspunt-Turnhout_012,Fietspunt station,Fietspunt Turnhout,Stationstraat 1,2300,info@fietspuntturnhout.be,0484 16 01 22,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,694,51.32195473066781,4.9377441639080635,"POLYGON ((4.937754892744124 51.321973169185924, 4.9378165835514665 51.32196143558434, 4.937795125879346 51.32192120607036, 4.937725388444959 51.321932939682256, 4.937754892744124 51.321973169185924))"
https://velopark.ilabt.imec.be/data/Stad-Harelbeke_HAR-001,Stadhuis Stadspark,Stad Harelbeke,Ballingenweg,8530,info@harelbeke.be,056/733311,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,55,50.85609221573131,3.311528884805739,"POLYGON ((3.3115530246868725 50.85606343133975, 3.311636173166334 50.85600755570542, 3.3116013044491406 50.855990623681805, 3.311520838178694 50.856049885737576, 3.3115530246868725 50.85606343133969))"
https://velopark.ilabt.imec.be/data/Stad-Hasselt_KerkRunkst_2020,Fietsenstalling Kerkplein Runkst Sint-Hubertus,Dienst Mobiliteit en Parkeren,Harmoniestraat 45,3500,fietsen@hasselt.be,011239434,https://velopark.ilabt.imec.be/openvelopark/terms#ResidentBicycleParking,75,50.92674897859348,5.32910634570726,"POLYGON ((5.329060748154006 50.92683317204069, 5.329058065944991 50.92683655329921, 5.329058065944991 50.92683655329921, 5.329114392334304 50.92675033113031, 5.329082205826126 50.92674694986553, 5.329025879436814 50.92682640952293, 5.329060748154006 50.92683317204069))"
https://velopark.ilabt.imec.be/data/Stad-HAsselt_TR34,Fietstrommel 34,Stad HAsselt,Djef Antenstraat 1,3500,fietsen@hasselt.be,011239773,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,10,50.9269734940367,5.322410412099998,"POLYGON ((5.3224022981885355 50.92697281787471, 5.3224022981885355 50.92697281787471, 5.3224022981885355 50.92697281787471, 5.322460032966772 50.92695726405685, 5.322460032966772 50.9269699437412, 5.322423823145072 50.926977551550124, 5.3224022981885355 50.92697281787471))"
https://velopark.ilabt.imec.be/data/Gemeente-Gavere_GA01,Mobipunt - Gavere,Gemeente Gavere,Burchtweg,9890,infrastructuur@gavere.be,093892960,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,48,50.93057134135154,3.6546917706073145,"POLYGON ((3.654592730072181 50.93054294107341, 3.6547992601663277 50.93060126309675, 3.654848881033103 50.9305370243423, 3.6546450331479714 50.930477011741516, 3.654592730072181 50.930542941073355))"
https://velopark.ilabt.imec.be/data/Cyclopark_BXR1C,Nancy-Marolles CARGO,Cyclopark,Nancystraat 5-7,,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#ResidentBicycleParking,3,50.83976,4.34768,
https://velopark.ilabt.imec.be/data/Cyclopark_PP05,Rue de Lausanne,Cyclopark,Lausannestraat,,j.goetgheluck@gmail.com,0493 66 95 33,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,3,50.829249,4.352356,
https://velopark.ilabt.imec.be/data/Cyclopark_GP03,Ceria/Coovi,Cyclopark,(M) CERIA*COOVI 1070 Anderlecht,1070,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,200,50.816373,4.289144,
https://velopark.ilabt.imec.be/data/Cyclopark_GP02,De Brouckère,Cyclopark,(M) DE BROUCKÈRE 1000 Brussel,1000,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,304,50.85136,4.35284,
https://velopark.ilabt.imec.be/data/Cyclopark_GP01,Bourse*Beurs,Cyclopark,(M) BEURS 1000 Brussel,1000,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,628,50.84802,4.34918,
https://velopark.ilabt.imec.be/data/Cyclopark_WB07,Payfa,Cyclopark,Payfa-Fosseprezplein 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.79872,4.41805,
https://velopark.ilabt.imec.be/data/Cyclopark_WB06,Mûriers I,Cyclopark,Moerbeziebomenlaan x Pleisterstraat 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81013,4.39429,
https://velopark.ilabt.imec.be/data/Cyclopark_WB04,Gratès Bien Faire,Cyclopark,Gratèsstraat x Bien-Fairestraat 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80677,4.40163,
https://velopark.ilabt.imec.be/data/Cyclopark_XLR0,Sans Souci,Cyclopark,Rue Sans Soucistraat 120 1050 Elsene,120,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#ResidentBicycleParking,10,50.83254,4.37247,
https://velopark.ilabt.imec.be/data/Cyclopark_JT06,Laveleye,Cyclopark,Baron de Laveleyestraat 28 1090 Jette,28,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.87455,4.33523,
https://velopark.ilabt.imec.be/data/Cyclopark_SK27,Marchal,Cyclopark,Daillyplein x Felix Marchallaan 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85254,4.38883,
https://velopark.ilabt.imec.be/data/Cyclopark_JT33,Carton,Cyclopark,Honoré Longtinstraat x Carton de Wiartlaan 1090 Jette,1090,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.86697,4.332,
https://velopark.ilabt.imec.be/data/Cyclopark_WB03,Garennes,Cyclopark,Konijnenwarandestraat x Drie Lindenstraat 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80224,4.4145,
https://velopark.ilabt.imec.be/data/Cyclopark_XL07,Solvay,Cyclopark,Solvaystraat x Sint-Bonifaasstraat 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.83614,4.36457,
https://velopark.ilabt.imec.be/data/Cyclopark_WB09,Rembucher,Cyclopark,Terugdrift 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.78658,4.42472,
https://velopark.ilabt.imec.be/data/Cyclopark_WB12,Buis,Cyclopark,Buksboomstraat x Terhulpsesteenweg 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.79295,4.42,
https://velopark.ilabt.imec.be/data/Cyclopark_WB10,Dewolfs,Cyclopark,Philippe Dewolfsstraat 3 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.79604,4.4171,
https://velopark.ilabt.imec.be/data/Cyclopark_WB11,Heiligenborre,Cyclopark,Heiligenborre 90 1170 Watermaal-Bosvoorde,90,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.7891,4.42107,
https://velopark.ilabt.imec.be/data/Cyclopark_XL09,Kerckx,Cyclopark,Kerckxstraat x Maria-Hendrikastraat 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.83041,4.37441,
https://velopark.ilabt.imec.be/data/Cyclopark_XL08,Brochet,Cyclopark,Snoekstraat 64-64 1050 Elsene,64,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.83312,4.38107,
https://velopark.ilabt.imec.be/data/Cyclopark_XL06,Greyson,Cyclopark,Victor Greysonstraat 2 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.82355,4.37658,
https://velopark.ilabt.imec.be/data/Cyclopark_XL04,Maes,Cyclopark,Maesstraat 56 1050 Elsene,56,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.83097,4.37088,
https://velopark.ilabt.imec.be/data/Cyclopark_XL14,Lepoutre,Cyclopark,Louis Lepoutrelaan x Camille Lemonnierstraat 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81967,4.3589,
https://velopark.ilabt.imec.be/data/Cyclopark_XL13,Saisons,Cyclopark,Maximiliaanstraat x Jaargetijdenlaan 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81875,4.38718,
https://velopark.ilabt.imec.be/data/Cyclopark_XL12,Président,Cyclopark,Voorzittersstraat x Keyenveldstraat 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.83321,4.36284,
https://velopark.ilabt.imec.be/data/Cyclopark_XL10,Lanfray,Cyclopark,Lanfraystraat x Antoine Labarrestraat 1050 Elsene,1050,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.82567,4.37554,
https://velopark.ilabt.imec.be/data/Cyclopark_VTR0,Globe,Cyclopark,Globelaan 4 x d'Huartstraat 1190 Vorst,1190,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#ResidentBicycleParking,10,50.81104,4.3248,
https://velopark.ilabt.imec.be/data/Cyclopark_XL05,Mélèzes,Cyclopark,Lariksenstraat 63 1050 Elsene,63,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.82039,4.3634,
https://velopark.ilabt.imec.be/data/Cyclopark_AL14,Deleers,Cyclopark,Henri Deleers Str. 74,74,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.826013,4.302495,
https://velopark.ilabt.imec.be/data/Cyclopark_SK45,Houffalize,Cyclopark,Houffalizeplein x Jeruzalemstraat 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.86504,4.37853,
https://velopark.ilabt.imec.be/data/Cyclopark_WB02,Coloniale,Cyclopark,Kolonialelaan x Berkenlaan 1170 Watermaal-Bosvoorde,1170,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80513,4.40655,
https://velopark.ilabt.imec.be/data/Cyclopark_SK25,Topaze,Cyclopark,Topaaslaan x Diamantlaan 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85309,4.39193,
https://velopark.ilabt.imec.be/data/Cyclopark_SG20,Bouvier,Cyclopark,Baron Alfred Bouviersquare 1060 Sint-Gillis,1060,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.82912,4.35275,
https://velopark.ilabt.imec.be/data/Cyclopark_SK19,Chazal,Cyclopark,Chazallaan x Lambiottestraat 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85561,4.38955,
https://velopark.ilabt.imec.be/data/Cyclopark_SK24,Plasky,Cyclopark,Eugene Plaskysquare 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85068,4.39612,
https://velopark.ilabt.imec.be/data/Cyclopark_SK23,Stobbaerts,Cyclopark,Jan Stobbaertslaan x Vandenbusschestraat 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85872,4.38765,
https://velopark.ilabt.imec.be/data/Cyclopark_SK21,Voltaire II,Cyclopark,Voltairelaan 21 x Metsysstraat 1030 Schaarbeek,21,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.86997,4.37644,
https://velopark.ilabt.imec.be/data/Cyclopark_SK20,Renkin,Cyclopark,Vondelstraat x Renkinstraat 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.86688,4.37062,
https://velopark.ilabt.imec.be/data/Cyclopark_SK32,Charbo,Cyclopark,Charbolaan 1 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.851538,4.387613,
https://velopark.ilabt.imec.be/data/Cyclopark_SK30,Leduc,Cyclopark,Paul Leducstraat x Camille Wollèsstraat 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85823,4.40128,
https://velopark.ilabt.imec.be/data/Cyclopark_SK43,Colignon,Cyclopark,Colignonplein x Generaal Eenensstraat 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.86786,4.37422,
https://velopark.ilabt.imec.be/data/Cyclopark_VT09,Joffre,Cyclopark,Maarschalk Joffrelaan 92 1190 Vorst,92,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81451,4.33629,
https://velopark.ilabt.imec.be/data/Cyclopark_SK42,Duployé,Cyclopark,Emile Duployésquare 5 x Paul Deschanellaan 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.85855,4.37906,
https://velopark.ilabt.imec.be/data/Cyclopark_SK41,De Tière,Cyclopark,Nestor de Tièrestraat x Eugène Demolderlaan 1030 Schaarbeek,1030,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.87352,4.38441,
https://velopark.ilabt.imec.be/data/Cyclopark_UK08,Jones,Cyclopark,Roberts Jonesstraat x Léo Erreralaan 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80753,4.35487,
https://velopark.ilabt.imec.be/data/Cyclopark_UK07,Coghen,Cyclopark,Coghensquare x Coghenlaan 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80722,4.34043,
https://velopark.ilabt.imec.be/data/Cyclopark_UK05,Vanderkindere,Cyclopark,Vanderkinderestraat x Joseph Cuylitsstraat 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81411,4.35305,
https://velopark.ilabt.imec.be/data/Cyclopark_UK03,Asselbergs,Cyclopark,Alsembergsesteenweg x Alphonse Asselbergsstraat 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80526,4.33649,
https://velopark.ilabt.imec.be/data/Cyclopark_UK02,Doyenné,Cyclopark,Dekenijstraat x Verhulststraat 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80538,4.3383,
https://velopark.ilabt.imec.be/data/Cyclopark_UK01,Vossegat,Cyclopark,Vossegatlaan 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80261,4.33184,
https://velopark.ilabt.imec.be/data/Cyclopark_UK13,Silence,Cyclopark,Stiltelaan 4 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.78491,4.32861,
https://velopark.ilabt.imec.be/data/Cyclopark_UK12,Mozart,Cyclopark,Mozartlaan 92 1180 Ukkel,92,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81032,4.33692,
https://velopark.ilabt.imec.be/data/Cyclopark_UK11,Bonniers,Cyclopark,Oscar Van Goidtsnovenlaan 2 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.8136,4.3387,
https://velopark.ilabt.imec.be/data/Cyclopark_UK10,Cavell,Cyclopark,Edith Cavellstraat 75 1180 Ukkel,75,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81014,4.35772,
https://velopark.ilabt.imec.be/data/Cyclopark_UK09,Marlow,Cyclopark,Georges Marlowsquare 1180 Ukkel,1180,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.80204,4.3402,
https://velopark.ilabt.imec.be/data/Cyclopark_VT07,Bourgogne,Cyclopark,Ukkelse laan 63 1190 Vorst,63,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81198,4.32652,
https://velopark.ilabt.imec.be/data/Cyclopark_VT04,Albert,Cyclopark,Albertlaan 56 1190 Vorst,56,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.8206,4.34479,
https://velopark.ilabt.imec.be/data/Cyclopark_VT03,Béranger,Cyclopark,Bérangerstraat 1190 Vorst,1190,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.81904,4.32801,
https://velopark.ilabt.imec.be/data/Cyclopark_VT02,Mystère,Cyclopark,Brusselse Steenweg 192 1190 Vorst,192,cycloparking@cyclo.org,02 414 03 00,https://velopark.ilabt.imec.be/openvelopark/terms#BicycleLocker,5,50.8152,4.32693,
